,Symbol,Name,Price,Change %,Volume,Rel Volume,Market Cap,P/E,EPS (dil TTM),EPS Growth (TTM YoY),Div Yield % TTM,Sector,Analyst Rating
2417,LEXX,Lexaria Bioscience Corp.,3.1,+1.31%,55836.0,0.71,49012000.0,—,—,—,0.00%,Health technology,Strong buy
2418,LFCR,"Lifecore Biomedical, Inc.",4.62,+3.01%,131186.0,1.04,170141000.0,77.52,0.06 USD,—,0.00%,Health technology,Buy
2419,LFLY,"Leafly Holdings, Inc.",1.99,+2.15%,63407.0,1.39,5121000.0,—,−2.95 USD,"−1,091.47%",0.00%,Commercial services,Strong buy
2420,LFMD,"LifeMD, Inc.",4.38,+4.04%,629068.0,1.34,188642000.0,—,−0.70 USD,+33.09%,0.00%,Health services,Strong buy
2421,LFST,"LifeStance Health Group, Inc.",6.96,+1.02%,1266000.0,1.23,2663000000.0,—,−0.40 USD,+10.82%,0.00%,Health services,Neutral
2422,LFUS,"Littelfuse, Inc.",257.34,+1.71%,100299.0,1.38,6379000000.0,33.20,7.75 USD,−40.78%,1.03%,Electronic technology,Buy
2423,LFVN,Lifevantage Corporation,12.15,+1.84%,36450.0,0.41,151681000.0,53.98,0.23 USD,+12.38%,1.23%,Health technology,—
2424,LFWD,Lifeward Ltd.,2.87,−4.33%,46873.0,2.61,25181000.0,—,−2.77 USD,−22.23%,0.00%,Health technology,Strong buy
2425,LGCB,Linkage Global Inc,0.291,−4.59%,142108.0,0.58,6256000.0,—,−0.06 USD,—,0.00%,Technology services,—
2426,LGCL,Lucas GC Limited,1.24,+6.90%,469643.0,2.52,98658000.0,—,—,—,0.00%,Commercial services,—
2427,LGCY,Legacy Education Inc.,5.77,+0.35%,49630.0,0.37,68474000.0,—,—,—,0.00%,Consumer services,—
2428,LGF.A,Lions Gate Entertainment Corporation,7.6,−0.78%,632608.0,1.02,1691000000.0,—,−4.66 USD,+45.83%,0.00%,Consumer services,Buy
2429,LGIH,"LGI Homes, Inc.",112.1,+2.60%,92344.0,0.62,2634000000.0,13.62,8.23 USD,−5.28%,0.00%,Consumer durables,Neutral
2430,LGL,"LGL Group, Inc. (The)",5.95,+2.41%,12409.0,3.32,31970000.0,80.62,0.07 USD,—,0.00%,Electronic technology,—
2431,LGMK,"LogicMark, Inc.",0.0849,−2.19%,13815000.0,0.54,514951.0,—,−9.84 USD,+27.03%,0.00%,Electronic technology,—
2432,LGND,Ligand Pharmaceuticals Incorporated,102.94,+2.61%,89014.0,1.18,1881000000.0,44.53,2.31 USD,+59.27%,0.00%,Health technology,Strong buy
2433,LGTY,"Logility Supply Chain Solutions, Inc.",10.45,+2.05%,171025.0,1.58,370772000.0,40.72,0.26 USD,−20.85%,4.21%,Technology services,Strong buy
2434,LGVN,Longeveron Inc.,1.79,+0.56%,273867.0,0.76,25703000.0,—,−8.78 USD,+7.49%,0.00%,Health technology,Strong buy
2435,LH,Labcorp Holdings Inc.,216.39,+0.69%,435100.0,1.13,18169000000.0,41.09,5.27 USD,−43.13%,1.33%,Health services,Buy
2436,LHX,"L3Harris Technologies, Inc.",246.04,+1.52%,692261.0,1.05,46675000000.0,39.38,6.25 USD,+48.89%,1.88%,Electronic technology,Buy
2437,LICN,Lichen China Limited,1.84,+1.10%,3187.0,0.19,69460000.0,—,—,—,0.00%,Commercial services,—
2438,LICY,Li-Cycle Holdings Corp.,2.35,−2.08%,421502.0,1.07,52876000.0,—,−9.33 USD,−54.36%,0.00%,Distribution services,Neutral
2439,LIDR,"AEye, Inc.",1.24,−3.13%,133607.0,1.32,11072000.0,—,−9.99 USD,+38.93%,0.00%,Technology services,Neutral
2440,LIEN,"Chicago Atlantic BDC, Inc.",12.8,−0.70%,32594.0,1.11,292103000.0,—,—,—,7.81%,Finance,Neutral
2441,LIF,"Life360, Inc.",42.73,+1.57%,130526.99999999999,0.73,3168000000.0,—,−0.44 USD,+47.15%,0.00%,Technology services,Strong buy
2442,LIFW,"MSP Recovery, Inc.",0.1432,+3.17%,407064.0,0.24,22202000.0,—,−5.90 USD,−15.92%,0.00%,Finance,—
2443,LII,"Lennox International, Inc.",604.04,+1.36%,193716.0,0.78,21524000000.0,33.50,18.03 USD,+16.30%,0.74%,Producer manufacturing,Neutral
2444,LILA,Liberty Latin America Ltd.,9.62,+1.16%,169369.0,0.72,1887000000.0,—,−0.44 USD,−146.18%,0.00%,Communications,Buy
2445,LILM,Lilium N.V.,0.7331,−0.70%,5162000.0,2.20,456125000.0,—,−0.16 USD,−133.02%,0.00%,Electronic technology,Buy
2446,LIN,Linde plc,474.04,+0.98%,1105000.0,0.78,226355000000.0,36.08,13.14 USD,+14.69%,1.15%,Process industries,Buy
2447,LINC,Lincoln Educational Services Corporation,12.04,+1.78%,33847.0,0.39,378958000.0,46.65,0.26 USD,−71.90%,0.00%,Commercial services,Strong buy
2448,LIND,Lindblad Expeditions Holdings Inc.,9.76,+1.99%,153816.0,0.59,530152000.00000006,—,−1.03 USD,+20.83%,0.00%,Consumer services,Buy
2449,LINK,"Interlink Electronics, Inc.",3.33,−4.37%,9107.0,1.37,32848999.999999996,—,−0.19 USD,−252.91%,0.00%,Electronic technology,Strong buy
2450,LION,Lionsgate Studios Corp.,6.9,+0.44%,62172.0,0.99,1992000000.0,—,−0.07 USD,−130.43%,0.00%,Consumer services,Strong buy
2451,LIPO,Lipella Pharmaceuticals Inc.,0.4179,+3.98%,92085.0,0.41,3345000.0,—,−0.63 USD,+1.68%,0.00%,Health technology,Strong buy
2452,LIQT,"LiqTech International, Inc.",2.38,+7.19%,7106.0,0.66,13910000.0,—,−1.58 USD,−12.30%,0.00%,Producer manufacturing,Strong buy
2453,LITE,Lumentum Holdings Inc.,68.24,+1.70%,1282000.0,0.84,4683000000.0,—,−8.10 USD,−320.85%,0.00%,Producer manufacturing,Buy
2454,LITM,Snow Lake Resources Ltd.,0.2849,+3.00%,75858.0,0.55,7918000.0,—,—,—,0.00%,Process industries,—
2455,LIVE,Live Ventures Incorporated,12.72,−0.24%,2303.0,0.25,39834000.0,—,−3.61 USD,−397.59%,0.00%,Consumer durables,—
2456,LIVN,LivaNova PLC,52.53,+0.77%,210641.0,0.54,2852000000.0,—,−0.31 USD,+82.76%,0.00%,Health technology,Strong buy
2457,LIXT,"Lixte Biotechnology Holdings, Inc.",1.86,+2.20%,1666.0,0.30,4184000.0,—,−1.83 USD,+50.38%,0.00%,Health technology,—
2458,LKCO,Luokung Technology Corp,1.92,−8.12%,95608.0,0.62,3940000.0,—,—,—,0.00%,Technology services,—
2459,LKFN,Lakeland Financial Corporation,63.75,+3.84%,161255.0,1.71,1626000000.0,16.27,3.92 USD,—,2.98%,Finance,Neutral
2460,LKQ,LKQ Corporation,39.04,+1.91%,1806000.0,0.78,10278000000.0,14.21,2.75 USD,−26.33%,3.07%,Consumer durables,Buy
2461,LLAP,Terran Orbital Corporation,0.2477,+0.86%,7371000.0,1.74,50744000.0,—,−0.80 USD,+18.32%,0.00%,Electronic technology,Neutral
2462,LLY,Eli Lilly and Company,932.06,+2.35%,2294000.0,0.94,885854000000.0,116.43,8.01 USD,+12.95%,0.54%,Health technology,Buy
2463,LMAT,"LeMaitre Vascular, Inc.",90.59,+1.47%,82305.0,0.75,2035000000.0000002,54.27,1.67 USD,+47.64%,0.68%,Health technology,Strong buy
2464,LMB,"Limbach Holdings, Inc.",82.11,+2.80%,159952.0,1.57,925634000.0,37.52,2.19 USD,+53.72%,0.00%,Miscellaneous,Strong buy
2465,LMFA,"LM Funding America, Inc.",2.57,+8.90%,50267.0,1.00,7214000.0,—,−4.47 USD,+73.11%,0.00%,Commercial services,Buy
2466,LMND,"Lemonade, Inc.",17.39,+2.78%,1493000.0,1.17,1235000000.0,—,−2.97 USD,+29.35%,0.00%,Finance,Sell
2467,LMNR,Limoneira Co,27.35,+1.67%,17426.0,0.43,493719000.0,93.15,0.29 USD,−41.42%,1.10%,Process industries,Buy
2468,LMT,Lockheed Martin Corporation,604.17,+1.12%,526025.0,0.53,144009000000.0,21.92,27.56 USD,+0.78%,2.09%,Electronic technology,Buy
2469,LNC,Lincoln National Corporation,32.43,+3.15%,1574000.0,1.14,5519000000.0,3.42,9.49 USD,—,5.55%,Finance,Neutral
2470,LNG,"Cheniere Energy, Inc.",190.83,−0.50%,1164000.0,1.01,43180000000.0,10.17,18.77 USD,−44.72%,0.91%,Industrial services,Buy
2471,LNKB,"LINKBANCORP, Inc.",6.46,+3.69%,15028.0,0.57,241371000.0,—,−0.18 USD,—,4.64%,Finance,Buy
2472,LNN,Lindsay Corporation,122.12,+1.57%,41829.0,1.09,1329000000.0,18.56,6.58 USD,+2.43%,1.15%,Producer manufacturing,Neutral
2473,LNSR,"LENSAR, Inc.",4.83,−5.66%,10519.0,0.58,56069000.0,—,−1.11 USD,+39.41%,0.00%,Health technology,Strong buy
2474,LNT,Alliant Energy Corporation,59.67,+1.17%,1121000.0,0.87,15305000000.0,24.38,2.45 USD,−6.44%,3.17%,Utilities,Buy
2475,LNTH,"Lantheus Holdings, Inc.",112.19,+3.72%,486087.0,1.04,7789000000.0,18.37,6.11 USD,"+1,405.50%",0.00%,Health technology,Strong buy
2476,LNW,"Light & Wonder, Inc.",95.7,+0.77%,329197.0,0.30,8491000000.0,28.77,3.33 USD,"+1,474.86%",0.00%,Consumer services,Buy
2477,LNZA,"LanzaTech Global, Inc.",2.1,+9.95%,510856.0,1.25,415342000.0,—,−0.49 USD,+36.47%,0.00%,Industrial services,Buy
2478,LOAR,Loar Holdings Inc.,77.01,+4.07%,176867.0,0.89,6908000000.0,565.42,0.14 USD,—,0.00%,Electronic technology,Buy
2479,LOB,"Live Oak Bancshares, Inc.",47.25,+4.19%,161735.0,1.22,2128000000.0,19.42,2.43 USD,—,0.25%,Finance,Neutral
2480,LOBO,LOBO EV TECHNOLOGIES LTD.,2.75,−1.08%,30155.0,0.17,22495000.0,—,—,—,0.00%,Consumer durables,—
2481,LOCL,Local Bounti Corporation,2.69,−1.47%,3180.0,0.49,23250000.0,—,−17.02 USD,−39.56%,0.00%,Finance,Strong buy
2482,LOCO,"El Pollo Loco Holdings, Inc.",13.64,+0.44%,178064.0,0.86,408222000.0,15.98,0.85 USD,+31.58%,0.00%,Consumer services,Neutral
2483,LODE,Comstock Inc.,0.459,+0.33%,2952000.0,0.72,94845000.0,7.44,0.06 USD,—,0.00%,Process industries,Strong buy
2484,LOGC,ContextLogic Inc.,5.9,+0.34%,165462.0,0.52,155020000.0,—,−9.10 USD,+48.12%,0.00%,Retail trade,Neutral
2485,LOOP,"Loop Industries, Inc.",1.85,+5.11%,17383.0,0.68,88097000.0,—,−0.41 USD,−86.87%,0.00%,Process industries,Strong buy
2486,LOPE,"Grand Canyon Education, Inc.",133.47,+1.20%,97796.0,0.67,3932000000.0,18.07,7.39 USD,+19.91%,0.00%,Commercial services,Strong buy
2487,LOVE,The Lovesac Company,26.05,+3.17%,282438.0,1.28,405303000.0,51.26,0.51 USD,−41.73%,0.00%,Consumer durables,Strong buy
2488,LOW,"Lowe's Companies, Inc.",275.76,+0.93%,1304000.0,0.62,156437000000.0,22.86,12.06 USD,+18.80%,1.61%,Retail trade,Buy
2489,LPA,Logistic Properties of the Americas,8.85,−0.56%,18525.0,0.61,281428000.0,—,—,—,0.00%,Finance,—
2490,LPAA,Launch One Acquisition Corp.,9.96,0.00%,11436.0,0.27,229080000.0,—,—,—,0.00%,Finance,—
2491,LPCN,Lipocine Inc.,5.14,−1.15%,26710.0,1.07,27488000.0,—,−1.62 USD,+30.84%,0.00%,Health technology,Strong buy
2492,LPG,Dorian LPG Ltd.,35.29,+1.85%,297087.0,0.52,1504000000.0,4.67,7.56 USD,+52.72%,0.00%,Transportation,Strong buy
2493,LPLA,LPL Financial Holdings Inc.,248.09,+1.94%,709109.0,0.82,18548000000.0,19.36,12.81 USD,−12.79%,0.48%,Finance,Buy
2494,LPRO,Open Lending Corporation,5.73,+1.96%,204219.0,0.82,683317000.0,112.13,0.05 USD,−85.65%,0.00%,Technology services,Buy
2495,LPSN,"LivePerson, Inc.",1.17,+8.33%,1427000.0,0.69,105602000.0,—,−1.90 USD,−55.91%,0.00%,Technology services,Neutral
2496,LPTH,"LightPath Technologies, Inc.",1.55,−1.27%,72611.0,0.88,61400000.0,—,−0.21 USD,−60.32%,0.00%,Electronic technology,Strong buy
2497,LPTX,"Leap Therapeutics, Inc.",2.31,−0.86%,47125.0,0.57,88391000.0,—,−2.00 USD,+69.53%,0.00%,Health technology,Strong buy
2498,LPX,Louisiana-Pacific Corporation,104.7,+0.63%,659226.0,1.14,7358000000.0,16.94,6.18 USD,+353.72%,0.97%,Non-energy minerals,Neutral
2499,LQDA,Liquidia Corporation,11.09,+0.41%,624010.0,0.61,922875000.0,—,−1.57 USD,−99.71%,0.00%,Health technology,Strong buy
2500,LQDT,"Liquidity Services, Inc.",22.5,+2.88%,53394.0,0.73,686979000.0,35.74,0.63 USD,−11.42%,0.00%,Retail trade,Strong buy
2501,LQR,LQR House Inc.,0.4825,−2.86%,23616.0,0.17,2693000.0,—,−15.89 USD,−20.58%,0.00%,Commercial services,Strong buy
2502,LRCX,Lam Research Corporation,82.89,+1.01%,6530000.0,0.66,107435000000.0,28.58,2.90 USD,−12.49%,1.00%,Producer manufacturing,Buy
2503,LRFC,Logan Ridge Finance Corporation,24.4,0.00%,,0.02,65296000.00000001,—,−1.49 USD,−4.17%,5.36%,Finance,Strong buy
2504,LRHC,La Rosa Holdings Corp.,0.545,−4.39%,143551.0,1.23,9696000.0,—,−1.10 USD,−327.19%,0.00%,Finance,—
2505,LRMR,"Larimar Therapeutics, Inc.",6.99,+3.10%,371356.0,0.46,446008000.0,—,−1.12 USD,−20.12%,0.00%,Health technology,Strong buy
2506,LRN,"Stride, Inc.",71.75,−2.14%,1419000.0,1.64,3105000000.0,15.37,4.67 USD,+57.51%,0.00%,Consumer services,Buy
2507,LSAK,"Lesaka Technologies, Inc.",5.0,+0.20%,36634.0,3.21,402616000.0,—,−0.27 USD,+50.60%,0.00%,Technology services,Strong buy
2508,LSB,"LakeShore Biopharma Co., Ltd",3.77,−1.05%,12062.0,0.21,71934000.0,—,—,—,0.00%,Health technology,—
2509,LSBK,"Lake Shore Bancorp, Inc.",13.05,+0.31%,,0.09,73626000.0,17.09,0.76 USD,—,2.71%,Finance,—
2510,LSCC,Lattice Semiconductor Corporation,52.07,+1.48%,1776000.0,0.97,7174000000.0,38.16,1.36 USD,−6.83%,0.00%,Electronic technology,Buy
2511,LSEA,Landsea Homes Corporation,11.13,+1.27%,159778.0,0.72,403745000.0,17.38,0.64 USD,−51.23%,0.00%,Consumer durables,Buy
2512,LSF,"Laird Superfood, Inc.",5.97,−1.81%,196099.0,1.60,61367000.0,—,−0.40 USD,+87.23%,0.00%,Consumer non-durables,Strong buy
2513,LSH,Lakeside Holding Limited,2.94,+8.89%,36618.0,1.11,22050000.0,—,−0.03 USD,−122.87%,0.00%,Transportation,—
2514,LSTA,"Lisata Therapeutics, Inc.",2.98,−0.13%,7126.0,0.65,24792000.0,—,−2.56 USD,+74.14%,0.00%,Health technology,Strong buy
2515,LSTR,"Landstar System, Inc.",187.78,+3.03%,163302.0,0.60,6657000000.0,30.64,6.13 USD,−34.67%,0.72%,Transportation,Neutral
2516,LTBR,Lightbridge Corporation,3.17,+1.28%,109670.0,0.36,46269000.0,—,−0.70 USD,−5.53%,0.00%,Process industries,—
2517,LTH,"Life Time Group Holdings, Inc.",25.27,+2.14%,1081000.0,0.91,5190000000.0,47.30,0.53 USD,+29.37%,0.00%,Consumer services,Buy
2518,LTRN,Lantern Pharma Inc.,3.48,+2.65%,24481.0,0.72,37461000.0,—,−1.65 USD,−25.30%,0.00%,Health technology,—
2519,LTRX,"Lantronix, Inc.",4.01,+5.67%,282823.0,1.13,152569000.0,—,−0.12 USD,+50.83%,0.00%,Electronic technology,Strong buy
2520,LTRY,"Lottery.com, Inc.",0.5309,−3.28%,30904.0,1.09,4931000.0,—,−9.83 USD,−43.42%,0.00%,Consumer services,—
2521,LUCD,Lucid Diagnostics Inc.,0.7834,−0.05%,115081.0,0.62,42296000.0,—,−1.23 USD,+16.18%,0.00%,Health technology,Strong buy
2522,LUCY,"Innovative Eyewear, Inc.",8.07,+4.13%,223309.0,2.12,19372000.0,—,−11.02 USD,+30.12%,0.00%,Retail trade,Strong buy
2523,LULU,lululemon athletica inc.,278.25,+1.71%,1486000.0,0.75,35585000000.0,21.50,12.94 USD,+63.91%,0.00%,Retail trade,Buy
2524,LUMN,"Lumen Technologies, Inc.",6.2,−1.27%,9031000.0,0.85,6304000000.0,—,−2.10 USD,+80.70%,0.00%,Communications,Neutral
2525,LUMO,"Lumos Pharma, Inc.",3.79,−1.64%,6518.0,0.21,30790000.0,—,−4.43 USD,−15.06%,0.00%,Health technology,Strong buy
2526,LUNA,Luna Innovations Incorporated,1.9,+9.20%,124739.0,0.79,64521000.0,—,—,—,0.00%,Electronic technology,—
2527,LUNG,Pulmonx Corporation,6.67,+3.41%,202018.0,1.20,261148000.00000003,—,−1.50 USD,+6.90%,0.00%,Health technology,Strong buy
2528,LUNR,"Intuitive Machines, Inc.",7.61,+5.26%,10302000.0,0.91,978277000.0,—,−0.92 USD,−404.50%,0.00%,Electronic technology,Strong buy
2529,LUV,Southwest Airlines Company,30.62,+0.86%,4452000.0,0.54,18346000000.0,259.71,0.12 USD,−86.36%,2.35%,Transportation,Neutral
2530,LUXH,LuxUrban Hotels Inc.,0.053,+4.95%,165922000.0,13.84,7312000.0,—,−2.54 USD,−95.03%,0.00%,Finance,—
2531,LVLU,"Lulu's Fashion Lounge Holdings, Inc.",1.6,+3.23%,9642.0,0.54,66834999.99999999,—,−0.68 USD,−112.59%,0.00%,Retail trade,Neutral
2532,LVO,"LiveOne, Inc.",0.7076,+0.17%,438374.0,0.28,70022000.0,—,−0.17 USD,−30.58%,0.00%,Commercial services,Strong buy
2533,LVRO,Lavoro Limited,4.4,+15.49%,34930.0,2.79,513077000.0,—,−0.81 USD,—,0.00%,Distribution services,Buy
2534,LVS,Las Vegas Sands Corp.,52.87,+1.65%,5722000.0,0.64,38935000000.0,24.80,2.13 USD,"+2,840.69%",1.51%,Consumer services,Buy
2535,LVTX,LAVA Therapeutics N.V.,1.65,+3.12%,11637.0,0.51,43382000.0,—,−0.91 USD,+41.22%,0.00%,Health technology,Strong buy
2536,LVWR,"LiveWire Group, Inc.",6.2,+4.91%,14879.0,0.66,1260000000.0,—,−0.47 USD,+81.87%,0.00%,Consumer durables,—
2537,LW,"Lamb Weston Holdings, Inc.",71.35,+0.54%,1253000.0,0.36,10174000000.0,16.75,4.26 USD,−38.45%,1.91%,Consumer non-durables,Buy
2538,LWAY,"Lifeway Foods, Inc.",26.63,0.00%,64679.0,0.45,393878000.0,29.73,0.90 USD,+140.48%,0.00%,Consumer non-durables,Buy
2539,LWLG,"Lightwave Logic, Inc.",2.96,+1.37%,377086.0,0.67,357320000.0,—,−0.18 USD,−0.27%,0.00%,Process industries,—
2540,LXEO,"Lexeo Therapeutics, Inc.",8.19,+2.89%,340109.0,1.25,270770000.0,—,−2.71 USD,—,0.00%,Health technology,Strong buy
2541,LXFR,Luxfer Holdings PLC,13.0,+2.04%,93161.0,0.94,356027000.0,—,−0.18 USD,−132.85%,4.00%,Non-energy minerals,—
2542,LXRX,"Lexicon Pharmaceuticals, Inc.",1.74,+2.96%,2251000.0,1.00,628997000.0,—,−0.77 USD,−13.01%,0.00%,Health technology,Buy
2543,LXU,"LSB Industries, Inc.",9.4,−1.67%,590448.0,1.41,673239000.0,291.02,0.03 USD,−97.69%,0.00%,Process industries,Buy
2544,LYB,LyondellBasell Industries NV,93.79,−0.92%,1767000.0,0.99,30490000000.0,13.20,7.11 USD,+10.47%,5.52%,Process industries,Buy
2545,LYEL,"Lyell Immunopharma, Inc.",1.18,+8.26%,428028.0,0.99,302084000.0,—,−0.83 USD,+1.27%,0.00%,Health technology,Buy
2546,LYFT,"Lyft, Inc.",13.6,+9.59%,32506000.0,3.74,5578000000.0,—,−0.16 USD,+95.43%,0.00%,Technology services,Buy
2547,LYRA,"Lyra Therapeutics, Inc.",0.23,+3.28%,437555.0,0.66,15055000.0,—,−1.63 USD,+1.30%,0.00%,Health technology,Neutral
2548,LYT,Lytus Technologies Holdings PTV. Ltd.,1.75,−0.57%,8711.0,0.39,3261000.0,—,—,—,0.00%,Technology services,—
2549,LYTS,LSI Industries Inc.,16.73,+1.76%,82649.0,1.02,497910000.0,20.15,0.83 USD,−5.57%,1.20%,Producer manufacturing,Strong buy
2550,LYV,"Live Nation Entertainment, Inc.",114.81,+1.88%,1860000.0,0.86,26443000000.0,109.76,1.05 USD,−1.23%,0.00%,Consumer services,Buy
2551,LZ,"LegalZoom.com, Inc.",6.68,+2.77%,638173.0,0.65,1173000000.0,61.85,0.11 USD,—,0.00%,Commercial services,Neutral
2552,LZB,La-Z-Boy Incorporated,39.45,+0.05%,273232.0,0.89,1650000000.0,13.99,2.82 USD,−12.68%,2.03%,Consumer durables,Neutral
2553,LZM,Lifezone Metals Limited,6.51,+5.51%,98619.0,0.84,520802000.0,—,−4.71 USD,"−21,094.59%",0.00%,Non-energy minerals,Strong buy
2554,M,Macy's Inc,15.78,+2.20%,3717000.0,0.92,4377000000.0,24.28,0.65 USD,−75.84%,4.35%,Retail trade,Neutral
2555,MA,Mastercard Incorporated,502.26,+0.85%,1920000.0,0.92,464005000000.0,38.38,13.09 USD,+22.64%,0.51%,Commercial services,Buy
2556,MACI,Melar Acquisition Corp. I,9.95,−0.10%,3967.0,0.14,159200000.0,—,—,—,0.00%,Finance,—
2557,MAIA,"MAIA Biotechnology, Inc.",2.71,+2.65%,55804.0,1.03,64789000.0,—,−1.58 USD,+0.24%,0.00%,Health technology,Strong buy
2558,MAIN,Main Street Capital Corporation,51.22,+0.57%,458247.0,1.41,4460000000.0,9.59,5.34 USD,+20.79%,5.56%,Finance,Neutral
2559,MAMA,"Mama's Creations, Inc.",8.07,+0.62%,189731.0,0.64,303250000.0,60.00,0.13 USD,−17.54%,0.00%,Consumer non-durables,Strong buy
2560,MAMO,Massimo Group,3.78,+4.74%,68027.0,1.95,156199000.0,11.30,0.33 USD,—,0.00%,Finance,—
2561,MAN,ManpowerGroup,71.55,+2.02%,421919.0,1.00,3395000000.0,77.49,0.92 USD,−84.27%,4.21%,Commercial services,Neutral
2562,MANH,"Manhattan Associates, Inc.",299.5,+1.87%,365216.0,1.03,18343000000.0,91.24,3.28 USD,+41.30%,0.00%,Technology services,Buy
2563,MANU,Manchester,16.26,+0.99%,115461.0,0.56,2753000000.0,—,−0.86 USD,−312.16%,0.00%,Consumer services,Buy
2564,MAPS,"WM Technology, Inc.",0.8599,+0.47%,237299.0,0.77,131079000.00000001,—,−0.07 USD,+94.29%,0.00%,Technology services,Buy
2565,MAR,Marriott International,262.63,+0.80%,1085000.0,0.82,73936000000.0,26.26,10.00 USD,+12.81%,0.88%,Consumer services,Neutral
2566,MARA,"MARA Holdings, Inc.",16.08,+5.58%,36454000.0,1.23,4735000000.0,8.73,1.84 USD,—,0.00%,Technology services,Buy
2567,MARPS,Marine Petroleum Trust,4.05,−0.86%,21102.0,0.42,8100000.0,11.36,0.36 USD,−48.15%,8.30%,Miscellaneous,—
2568,MARX,Mars Acquisition Corp.,11.08,+0.54%,3923.0,0.14,49566000.0,60.15,0.18 USD,—,0.00%,Finance,—
2569,MAS,Masco Corporation,83.49,+0.47%,823017.0,0.78,18222000000.0,20.39,4.10 USD,+15.75%,1.38%,Producer manufacturing,Buy
2570,MASI,Masimo Corporation,140.62,−0.96%,430657.0,0.40,7520000000.0,95.45,1.47 USD,−31.05%,0.00%,Health technology,Buy
2571,MASS,908 Devices Inc.,3.47,+4.52%,152345.0,1.21,120259000.0,—,−1.15 USD,+3.22%,0.00%,Health technology,Strong buy
2572,MAT,"Mattel, Inc.",19.22,−0.57%,2237000.0,1.34,6533000000.0,21.13,0.91 USD,+45.37%,0.00%,Consumer durables,Buy
2573,MATH,Metalpha Technology Holding Limited,1.15,0.00%,2633.0,0.18,42491000.0,—,—,—,0.00%,Transportation,—
2574,MATV,"Mativ Holdings, Inc.",16.64,+1.28%,194551.0,0.62,904001000.0,—,−5.98 USD,−869.91%,2.40%,Process industries,Strong buy
2575,MATW,Matthews International Corporation,21.99,+1.62%,117291.0,0.69,672842000.0,26.37,0.83 USD,—,4.37%,Producer manufacturing,Strong buy
2576,MATX,"Matson, Inc.",137.05,+2.66%,147268.0,0.63,4602000000.0,14.38,9.53 USD,−21.83%,0.95%,Transportation,Buy
2577,MAX,"MediaAlpha, Inc.",18.83,+3.12%,375388.0,0.87,1249000000.0,—,−0.30 USD,+80.44%,0.00%,Technology services,Strong buy
2578,MAXN,"Maxeon Solar Technologies, Ltd.",5.26,+0.48%,717241.0,1.41,80425000.0,—,−7.24 USD,−198.52%,0.00%,Utilities,Neutral
2579,MAYS,"J. W. Mays, Inc.",44.5,−3.22%,,0.28,89702000.0,—,−0.26 USD,"−14,327.78%",0.00%,Finance,—
2580,MBAV,M3-Brigade Acquisition V Corp.,10.02,−0.20%,19128.0,0.13,288075000.0,—,—,—,0.00%,Finance,—
2581,MBC,"MasterBrand, Inc.",17.78,+3.31%,491022.0,0.85,2259000000.0,12.98,1.37 USD,—,0.00%,Consumer durables,Strong buy
2582,MBCN,Middlefield Banc Corp.,28.99,+3.17%,7037.0,0.88,233979000.0,14.94,1.94 USD,—,2.76%,Finance,Neutral
2583,MBI,MBIA Inc.,3.51,+2.33%,196767.0,0.77,179109000.0,—,−13.83 USD,−171.48%,0.00%,Finance,Neutral
2584,MBIN,Merchants Bancorp,44.87,+0.31%,138270.0,1.91,2053000000.0,6.84,6.56 USD,—,0.78%,Finance,Buy
2585,MBIO,"Mustang Bio, Inc.",0.221,+0.45%,132906.0,0.38,8228000.0,—,−2.98 USD,+68.60%,0.00%,Health technology,—
2586,MBLY,Mobileye Global Inc.,12.89,+4.88%,8385999.999999999,1.47,10454000000.0,—,−0.28 USD,−82.76%,0.00%,Technology services,Buy
2587,MBOT,Microbot Medical Inc.,0.9836,+0.90%,86079.0,0.79,16234000.000000002,—,−0.81 USD,+44.90%,0.00%,Health technology,—
2588,MBRX,"Moleculin Biotech, Inc.",2.44,+0.41%,31809.0,1.33,6941000.0,—,−11.66 USD,+23.32%,0.00%,Health technology,Strong buy
2589,MBUU,"Malibu Boats, Inc.",40.75,+1.88%,151259.0,0.66,814622000.0,—,−2.76 USD,−154.38%,0.00%,Consumer durables,Buy
2590,MBWM,Mercantile Bank Corporation,43.91,+5.33%,72541.0,1.56,708605000.0,8.69,5.05 USD,—,3.19%,Finance,Neutral
2591,MBX,"MBX Biosciences, Inc.",23.94,+1.61%,156395.0,0.99,762578000.0,—,—,—,0.00%,Health technology,Strong buy
2592,MC,Moelis & Company,68.98,+3.37%,439636.0,0.62,5288000000.0,442.18,0.16 USD,−70.46%,3.48%,Finance,Sell
2593,MCAA,Mountain,11.75,+0.34%,214763.0,2.57,166025000.0,51.56,0.23 USD,+88.50%,0.00%,Finance,—
2594,MCAG,Mountain Crest Acquisition Corp. V,11.05,−0.09%,,0.21,34192000.0,—,−0.75 USD,"−1,893.10%",0.00%,Finance,—
2595,MCB,Metropolitan Bank Holding Corp.,56.03,+2.60%,91587.0,1.38,627140000.0,9.04,6.20 USD,—,0.00%,Finance,Strong buy
