2819,MPX,Marine Products Corporation,11.65 USD,+1.92%,10.906 K,0.27,404.056 M USD,9.65,1.21 USD,+2.92%,5.21%,Consumer Durables,Neutral
2820,MQ,"Marqeta, Inc.",6.01 USD,+3.53%,403.772 K,0.10,3.085 B USD,—,−0.42 USD,−23.21%,0.00%,Commercial Services,Buy
2821,MRAI,"Marpai, Inc.",2.26 USD,+8.66%,177.282 K,0.58,23.28 M USD,—,−4.41 USD,+16.02%,0.00%,Technology Services,—
2822,MRAM,"Everspin Technologies, Inc.",8.03 USD,+0.38%,6.306 K,0.06,170.441 M USD,19.01,0.42 USD,+41.62%,0.00%,Electronic Technology,Strong buy
2823,MRBK,Meridian Corporation,10.07 USD,+1.21%,590,0.06,112.56 M USD,8.69,1.16 USD,—,5.01%,Finance,Buy
2824,MRC,MRC Global Inc.,12.55 USD,−0.08%,40.74 K,0.08,1.059 B USD,12.71,0.99 USD,+64.43%,0.00%,Distribution Services,Strong buy
2825,MRCC,Monroe Capital Corporation,7.31 USD,+0.06%,18.737 K,0.31,158.483 M USD,427.76,0.02 USD,—,14.18%,Finance,Neutral
2826,MRCY,Mercury Systems Inc,29.03 USD,+0.59%,21.36 K,0.05,1.723 B USD,—,−1.49 USD,−1864.43%,0.00%,Electronic Technology,Neutral
2827,MRDB,MariaDB plc,0.4300 USD,−2.05%,1.547 M,0.43,29.132 M USD,—,−0.71 USD,−865.91%,0.00%,Technology Services,—
2828,MRIN,Marin Software Incorporated,0.2900 USD,+3.57%,27.755 K,0.15,5.239 M USD,—,−1.24 USD,−10.34%,0.00%,Technology Services,—
2829,MRK,"Merck & Company, Inc.",131.39 USD,−0.27%,1.303 M,0.10,332.764 B USD,993.87,0.13 USD,−97.69%,2.36%,Health Technology,Buy
2830,MRKR,"Marker Therapeutics, Inc.",4.24 USD,−2.19%,0.995 K,0.05,37.748 M USD,—,−1.93 USD,+46.20%,0.00%,Health Technology,—
2831,MRNA,"Moderna, Inc.",108.88 USD,−1.55%,737.195 K,0.20,41.688 B USD,—,−12.41 USD,−162.10%,0.00%,Health Technology,Buy
2832,M,MRNO,13.61 USD,−9.25%,7.812 K,0.02,160.034 M USD,149.25,0.09 USD,−74.54%,0.00%,Consumer Services,—
2833,MRNS,"Marinus Pharmaceuticals, Inc.",8.97 USD,+1.35%,80.693 K,0.17,490.138 M USD,—,−2.63 USD,−471.66%,0.00%,Health Technology,Strong buy
2834,MRO,Marathon Oil Corporation,28.00 USD,+1.03%,1.287 M,0.12,16.159 B USD,10.94,2.56 USD,−50.72%,1.53%,Energy Minerals,Buy
2835,MRSN,"Mersana Therapeutics, Inc.",4.51 USD,+0.56%,122.555 K,0.04,547.683 M USD,—,−1.50 USD,+31.64%,0.00%,Health Technology,Buy
2836,MRT,"Marti Technologies, Inc.",0.7150 USD,−2.10%,5.197 K,0.12,34.728 M USD,—,—,—,0.00%,Transportation,—
2837,MRTN,"Marten Transport, Ltd.",18.39 USD,−0.27%,24.606 K,0.02,1.496 B USD,21.27,0.86 USD,−35.76%,1.30%,Transportation,Strong buy
2838,MRUS,Merus N.V.,44.14 USD,−1.37%,83.102 K,0.15,2.554 B USD,—,−2.99 USD,−4.12%,0.00%,Health Technology,Strong buy
2839,MRVI,"Maravai LifeSciences Holdings, Inc.",8.61 USD,+0.35%,129.345 K,0.04,2.165 B USD,—,−0.90 USD,−154.48%,0.00%,Health Technology,Buy
2840,MRVL,"Marvell Technology, Inc.",70.75 USD,−2.16%,3.09 M,0.19,61.269 B USD,—,−1.08 USD,−461.33%,0.35%,Electronic Technology,Strong buy
2841,MS,Morgan Stanley,93.77 USD,+0.29%,575.856 K,0.06,153.339 B USD,18.13,5.17 USD,—,3.64%,Finance,Buy
2842,MSA,MSA Safety Incorporated,193.50 USD,+0.15%,7.261 K,0.05,7.608 B USD,132.66,1.46 USD,−67.99%,0.97%,Consumer Durables,Buy
2843,M,MSAI,2.10 USD,+3.96%,16.905 K,0.21,25.109 M USD,—,−0.11 USD,−215.70%,0.00%,Electronic Technology,—
2844,MSBI,"Midland States Bancorp, Inc.",24.87 USD,+0.18%,3.578 K,0.05,534.697 M USD,8.40,2.96 USD,—,5.05%,Finance,Neutral
2845,MSCI,MSCI Inc.,558.28 USD,+0.23%,18.299 K,0.05,44.155 B USD,38.78,14.40 USD,+34.32%,1.04%,Technology Services,Buy
2846,MSEX,Middlesex Water Company,52.74 USD,+0.65%,5.886 K,0.03,939.915 M USD,29.93,1.76 USD,−26.39%,2.53%,Utilities,Buy
2847,MSFT,Microsoft Corporation,420.73 USD,−0.17%,2.868 M,0.13,3.126 T USD,38.05,11.06 USD,+22.93%,0.68%,Technology Services,Strong buy
2848,MSGE,Madison Square Garden Entertainment Corp.,39.22 USD,+0.69%,18.671 K,0.03,1.882 B USD,25.38,1.55 USD,—,0.00%,Consumer Services,Buy
2849,MSGM,Motorsport Games Inc.,2.11 USD,+2.43%,258,0.04,7.222 M USD,—,−10.80 USD,+64.45%,0.00%,Technology Services,Neutral
2850,MSGS,Madison Square Garden Sports Corp.,185.26 USD,+0.26%,8.501 K,0.07,4.436 B USD,116.02,1.60 USD,−28.27%,0.00%,Consumer Services,Buy
2851,MSI,"Motorola Solutions, Inc.",352.81 USD,−0.17%,60.238 K,0.09,58.613 B USD,35.52,9.93 USD,+25.25%,1.04%,Electronic Technology,Buy
2852,MSM,"MSC Industrial Direct Company, Inc.",99.72 USD,+0.20%,161.366 K,0.29,5.624 B USD,16.94,5.89 USD,−7.03%,3.32%,Distribution Services,Buy
2853,MSN,Emerson Radio Corporation,0.5390 USD,+1.70%,218,0.03,11.342 M USD,6.45,0.08 USD,—,0.00%,Distribution Services,—
2854,MSS,Maison Solutions Inc.,1.32 USD,−5.27%,16.807 K,0.15,18.119 M USD,—,−0.01 USD,—,0.00%,Retail Trade,—
2855,MSSA,Metal Sky Star Acquisition Corporation,11.09 USD,+0.09%,130,0.00,71.058 M USD,43.47,0.26 USD,—,0.00%,Finance,—
2856,MSTR,MicroStrategy Incorporated,1854.69 USD,−3.36%,966.789 K,0.27,31.471 B USD,65.81,28.18 USD,—,0.00%,Technology Services,Buy
2857,MTAL,Metals Acquisition Limited,12.92 USD,−0.39%,6.14 K,0.05,896.056 M USD,—,−0.78 USD,−391.16%,0.00%,Non-Energy Minerals,Strong buy
2858,MTB,M&T Bank Corporation,145.06 USD,+0.18%,62.143 K,0.05,24.172 B USD,9.19,15.79 USD,—,3.68%,Finance,Buy
2859,MTC,"MMTec, Inc.",1.83 USD,−1.61%,8.979 K,0.04,364.435 M USD,—,−1.00 USD,+51.32%,0.00%,Technology Services,—
2860,MTCH,"Match Group, Inc.",36.73 USD,+2.37%,816.372 K,0.10,9.844 B USD,16.16,2.27 USD,+87.68%,0.00%,Technology Services,Buy
2861,MTD,"Mettler-Toledo International, Inc.",1340.72 USD,+0.36%,7.252 K,0.05,28.797 B USD,37.36,35.89 USD,−6.70%,0.00%,Health Technology,Neutral
2862,MTDR,Matador Resources Company,66.02 USD,+0.95%,263.816 K,0.16,7.891 B USD,9.36,7.05 USD,−30.35%,1.08%,Energy Minerals,Strong buy
2863,MTEK,Maris-Tech Ltd.,1.48 USD,−1.95%,10.523 K,0.13,11.844 M USD,—,−0.34 USD,—,0.00%,Consumer Durables,—
2864,MTEM,"Molecular Templates, Inc.",2.38 USD,+0.85%,298.472 K,6.41,12.791 M USD,—,−6.69 USD,+68.95%,0.00%,Health Technology,Strong buy
2865,MTEX,"Mannatech, Incorporated",8.22 USD,−5.30%,194,0.22,15.29 M USD,—,−4.04 USD,−277.92%,9.73%,Health Technology,—
2866,MTG,MGIC Investment Corporation,22.27 USD,+0.63%,120.451 K,0.04,6.006 B USD,8.96,2.49 USD,−10.82%,2.05%,Finance,Buy
2867,MTH,Meritage Homes Corporation,174.85 USD,+1.29%,15.641 K,0.02,6.324 B USD,8.78,19.92 USD,−25.52%,0.65%,Consumer Durables,Buy
2868,MTN,"Vail Resorts, Inc.",220.96 USD,+0.35%,17.834 K,0.03,8.389 B USD,36.88,5.99 USD,−27.16%,3.77%,Consumer Services,Neutral
2869,MTNB,"Matinas Biopharma Holdings, Inc.",0.2730 USD,−5.83%,492.812 K,0.14,59.313 M USD,—,−0.10 USD,+11.88%,0.00%,Health Technology,Strong buy
2870,MTRN,Materion Corporation,135.94 USD,−2.20%,27.252 K,0.22,2.807 B USD,29.69,4.58 USD,+10.62%,0.39%,Electronic Technology,Strong buy
2871,MTRX,Matrix Service Company,13.18 USD,−1.42%,14.779 K,0.05,359.876 M USD,—,−0.70 USD,+68.92%,0.00%,Industrial Services,Strong buy
2872,MTSI,"MACOM Technology Solutions Holdings, Inc.",93.58 USD,−2.05%,69.96 K,0.14,6.744 B USD,89.95,1.04 USD,−77.58%,0.00%,Electronic Technology,Buy
2873,MTTR,"Matterport, Inc.",2.28 USD,+16.92%,5.122 M,1.51,708.868 M USD,—,−0.66 USD,−61.83%,0.00%,Technology Services,Neutral
2874,MTUS,Metallus Inc.,22.02 USD,−0.68%,29.356 K,0.05,966.446 M USD,15.17,1.45 USD,+33.48%,0.00%,Non-Energy Minerals,Neutral
2875,MTW,"Manitowoc Company, Inc. (The)",14.11 USD,+0.64%,16.262 K,0.07,495.231 M USD,12.90,1.09 USD,—,0.00%,Producer Manufacturing,Neutral
2876,MTX,Minerals Technologies Inc.,76.52 USD,−0.23%,6.051 K,0.04,2.476 B USD,29.56,2.59 USD,−30.41%,0.40%,Process Industries,Strong buy
2877,MTZ,"MasTec, Inc.",94.33 USD,+0.64%,78.266 K,0.11,7.479 B USD,—,−0.66 USD,−256.90%,0.00%,Industrial Services,Buy
2878,MU,"Micron Technology, Inc.",118.19 USD,−0.89%,5.908 M,0.15,130.881 B USD,—,−3.45 USD,−347.51%,0.39%,Electronic Technology,Buy
2879,MULN,"Mullen Automotive, Inc.",5.02 USD,+15.40%,507.436 K,0.61,32.893 M USD,—,−2356.61 USD,+94.34%,0.00%,Technology Services,—
2880,MUR,Murphy Oil Corporation,45.52 USD,+0.90%,113.488 K,0.07,6.945 B USD,10.79,4.22 USD,−31.03%,2.51%,Energy Minerals,Buy
2881,M,MURA,4.89 USD,−1.21%,42.422 K,0.17,81.613 M USD,—,—,—,0.00%,Health Technology,—
2882,MUSA,Murphy USA Inc.,419.68 USD,+0.63%,6.01 K,0.03,8.732 B USD,16.44,25.52 USD,−9.17%,0.39%,Retail Trade,Buy
2883,MUX,McEwen Mining Inc.,9.79 USD,+1.66%,232.51 K,0.25,464.945 M USD,9.35,1.05 USD,—,0.00%,Non-Energy Minerals,Strong buy
2884,MVBF,MVB Financial Corp.,21.85 USD,0.00%,5.961 K,0.21,280.497 M USD,14.63,1.49 USD,—,3.23%,Finance,Strong buy
2885,MVIS,"MicroVision, Inc.",1.88 USD,+3.30%,422.353 K,0.11,367.103 M USD,—,−0.45 USD,−41.70%,0.00%,Electronic Technology,Neutral
2886,MVLA,Movella Holdings Inc.,0.0640 USD,−15.25%,972.822 K,0.15,3.257 M USD,—,−0.03 USD,−115.77%,0.00%,Producer Manufacturing,—
2887,MVST,"Microvast Holdings, Inc.",0.8812 USD,+4.74%,2.752 M,0.40,278.915 M USD,—,−0.37 USD,+34.29%,0.00%,Producer Manufacturing,Strong buy
2888,MWA,MUELLER WATER PRODUCTS,16.02 USD,+0.31%,42.158 K,0.06,2.502 B USD,32.53,0.49 USD,−2.78%,1.58%,Producer Manufacturing,Buy
2889,MWG,Multi Ways Holdings Limited,0.3225 USD,−2.27%,1.3 K,0.03,9.946 M USD,—,—,—,0.00%,Distribution Services,—
2890,MX,Magnachip Semiconductor Corporation,5.55 USD,+0.00%,38.378 K,0.07,212.351 M USD,—,−0.87 USD,−366.61%,0.00%,Electronic Technology,Buy
2891,MXC,Mexco Energy Corporation,9.98 USD,−2.00%,1.261 K,0.48,20.929 M USD,10.93,0.91 USD,−57.76%,0.00%,Energy Minerals,—
2892,MXCT,"MaxCyte, Inc.",4.30 USD,−0.46%,87.891 K,0.14,447.753 M USD,—,−0.37 USD,−58.43%,0.00%,Health Technology,Strong buy
2893,MXL,"MaxLinear, Inc",18.58 USD,+0.35%,29.686 K,0.05,1.522 B USD,—,−0.90 USD,−158.08%,0.00%,Electronic Technology,Buy
2894,MYE,"Myers Industries, Inc.",23.05 USD,−0.73%,9.889 K,0.01,849.804 M USD,17.43,1.32 USD,−19.56%,2.34%,Producer Manufacturing,Buy
2895,MYFW,"First Western Financial, Inc.",14.90 USD,+2.76%,271,0.01,142.47 M USD,16.66,0.89 USD,—,0.00%,Finance,Buy
2896,MYGN,"Myriad Genetics, Inc.",21.64 USD,+1.12%,28.612 K,0.04,1.945 B USD,—,−3.20 USD,−131.34%,0.00%,Health Technology,Neutral
2897,MYMD,"MyMD Pharmaceuticals, Inc.",2.40 USD,+2.13%,14.409 K,0.56,5.02 M USD,—,−5.56 USD,+51.71%,0.00%,Health Technology,—
2898,MYNZ,Mainz Biomed N.V.,1.0300 USD,+4.03%,4.293 K,0.09,17.25 M USD,—,—,—,0.00%,Health Technology,Strong buy
2899,MYO,Myomo Inc.,3.48 USD,−0.57%,10.786 K,0.04,99.135 M USD,—,−0.27 USD,+82.09%,0.00%,Distribution Services,Strong buy
2900,MYPS,"PLAYSTUDIOS, Inc.",2.75 USD,+2.04%,44.709 K,0.08,373.89 M USD,—,−0.15 USD,+1.60%,0.00%,Technology Services,Buy
2901,MYRG,"MYR Group, Inc.",175.47 USD,+0.13%,9.519 K,0.07,2.937 B USD,32.45,5.41 USD,+9.95%,0.00%,Industrial Services,Buy
2902,MYSZ,"My Size, Inc.",0.4489 USD,+4.37%,5.781 K,0.03,1.626 M USD,—,−3.97 USD,+92.53%,0.00%,Technology Services,—
2903,NA,Nano Labs Ltd,1.63 USD,+1.29%,2.391 K,0.10,—,—,—,—,—,Electronic Technology,—
2904,NABL,"N-able, Inc.",13.14 USD,+0.92%,106.635 K,0.18,2.428 B USD,104.29,0.13 USD,+36.51%,0.00%,Technology Services,Buy
2905,NAII,"Natural Alternatives International, Inc.",6.00 USD,−1.32%,101,0.02,36.533 M USD,—,−0.71 USD,−149.64%,0.00%,Health Technology,—
2906,NAMS,NewAmsterdam Pharma Company N.V.,22.79 USD,+0.40%,19.302 K,0.17,2.034 B USD,—,—,—,0.00%,Health Technology,Strong buy
2907,NAOV,"NanoVibronix, Inc.",0.9301 USD,−0.21%,15.707 K,0.62,1.903 M USD,—,—,—,0.00%,Health Technology,—
2908,NAPA,"The Duckhorn Portfolio, Inc.",9.18 USD,+0.05%,62.773 K,0.05,1.059 B USD,16.05,0.57 USD,+18.25%,0.00%,Distribution Services,Buy
2909,NARI,"Inari Medical, Inc.",48.17 USD,+1.62%,186.943 K,0.13,2.792 B USD,—,−0.03 USD,+94.21%,0.00%,Health Technology,Strong buy
2910,NAT,Nordic American Tankers Limited,3.93 USD,+0.51%,353.135 K,0.12,820.57 M USD,8.38,0.47 USD,+680.20%,12.69%,Transportation,Strong buy
2911,NATH,"Nathan's Famous, Inc.",69.71 USD,−0.99%,295,0.06,284.739 M USD,15.01,4.64 USD,+2.95%,2.89%,Consumer Services,—
2912,NATL,NCR Atleos Corporation,19.84 USD,+0.05%,41.043 K,0.05,1.43 B USD,—,−1.84 USD,—,0.00%,Electronic Technology,Buy
2913,NATR,"Nature's Sunshine Products, Inc.",20.87 USD,+3.14%,7.856 K,0.11,392.66 M USD,26.95,0.77 USD,—,0.00%,Health Technology,Strong buy
2914,NAUT,"Nautilus Biotechnology, Inc.",2.81 USD,+1.44%,10.41 K,0.13,351.526 M USD,—,−0.51 USD,−9.74%,0.00%,Health Technology,Buy
2915,NAVI,Navient Corporation,17.43 USD,+1.22%,39.729 K,0.05,1.965 B USD,9.75,1.79 USD,−59.54%,3.75%,Finance,Sell
2916,NBBK,"NB Bancorp, Inc.",13.86 USD,+0.65%,6.001 K,0.01,568.225 M USD,—,—,—,0.00%,Finance,—
2917,NBHC,National Bank Holdings Corporation,36.04 USD,+0.19%,16.137 K,0.08,1.362 B USD,9.69,3.72 USD,—,3.02%,Finance,Buy
2918,NBIX,"Neurocrine Biosciences, Inc.",138.13 USD,+0.22%,106.337 K,0.10,13.745 B USD,56.84,2.43 USD,+57.74%,0.00%,Health Technology,Buy
2919,NBN,Northeast Bank,55.30 USD,−0.04%,7.335 K,0.18,431.564 M USD,7.73,7.15 USD,—,0.07%,Finance,Strong buy
2920,NBR,Nabors Industries Ltd.,88.00 USD,+0.05%,11.241 K,0.05,833.54 M USD,—,−4.33 USD,+89.51%,0.00%,Industrial Services,Neutral
2921,NBSE,"NeuBase Therapeutics, Inc.",0.4101 USD,−5.66%,131.94 K,0.36,1.529 M USD,—,−9.76 USD,+52.24%,0.00%,Health Technology,—
2922,NBST,Newbury Street Acquisition Corporation,10.85 USD,+0.09%,102,0.02,63.553 M USD,—,−0.04 USD,+7.61%,0.00%,Finance,—
2923,NBTB,NBT Bancorp Inc.,36.39 USD,−0.95%,31.612 K,0.09,1.716 B USD,13.67,2.66 USD,—,3.54%,Finance,Buy
2924,NBY,"NovaBay Pharmaceuticals, Inc.",0.1052 USD,−5.41%,741.401 K,0.19,3.166 M USD,—,−3.32 USD,+44.07%,0.00%,Health Technology,Strong buy
2925,NC,"NACCO Industries, Inc.",29.60 USD,−1.00%,0.997 K,0.04,220.811 M USD,—,−5.29 USD,−152.51%,2.97%,Energy Minerals,—
2926,NCL,Northann Corp.,0.6000 USD,−7.68%,62.499 K,0.72,12.828 M USD,—,—,—,—,Technology Services,—
2927,NCLH,Norwegian Cruise Line Holdings Ltd.,21.00 USD,−1.59%,2.023 M,0.21,8.939 B USD,89.13,0.24 USD,—,0.00%,Consumer Services,Neutral
2928,NCMI,"National CineMedia, Inc.",5.24 USD,+3.56%,90.138 K,0.05,508.409 M USD,0.88,5.96 USD,—,0.00%,Commercial Services,Buy
2929,NCNC,noco-noco Inc.,0.2758 USD,+6.90%,83.984 K,0.12,37.352 M USD,4.23,0.07 USD,—,0.00%,Producer Manufacturing,—
2930,NCNO,"nCino, Inc.",36.86 USD,+2.67%,424.009 K,0.29,4.21 B USD,—,−0.38 USD,+59.46%,0.00%,Technology Services,Buy
2931,NCPL,Netcapital Inc.,0.1230 USD,−1.68%,566.785 K,0.94,2.461 M USD,—,−0.07 USD,−111.95%,0.00%,Commercial Services,Strong buy
2932,NCRA,"Nocera, Inc.",1.27 USD,−11.19%,5.46 K,2.70,12.75 M USD,—,−0.46 USD,+70.38%,0.00%,Industrial Services,—
2933,NCSM,"NCS Multistage Holdings, Inc.",16.03 USD,+0.12%,663,0.10,39.846 M USD,—,−1.55 USD,−213.45%,0.00%,Industrial Services,—
2934,NDAQ,"Nasdaq, Inc.",63.04 USD,+0.06%,248.234 K,0.04,36.296 B USD,29.96,2.10 USD,−6.96%,1.38%,Finance,Buy
2935,NDLS,Noodles & Company,1.94 USD,+1.57%,18.811 K,0.06,87.28 M USD,—,−0.22 USD,−196.45%,0.00%,Consumer Services,Strong buy
2936,NDRA,ENDRA Life Sciences Inc.,0.7280 USD,−11.25%,124.248 K,0.65,8.034 M USD,—,−2.80 USD,+44.53%,0.00%,Health Technology,Strong buy
2937,NDSN,Nordson Corporation,274.20 USD,+0.17%,8.062 K,0.04,15.682 B USD,32.04,8.56 USD,−0.16%,1.00%,Producer Manufacturing,Neutral
2938,NE,Noble Corporation plc A,48.30 USD,+0.36%,236.036 K,0.20,6.812 B USD,14.64,3.30 USD,+167.72%,1.47%,Industrial Services,Strong buy
2939,NECB,"NorthEast Community Bancorp, Inc.",15.60 USD,0.00%,1.464 K,0.03,221.463 M USD,4.97,3.14 USD,—,1.57%,Finance,Neutral
2940,NEE,"NextEra Energy, Inc.",63.62 USD,−0.27%,1.287 M,0.08,130.576 B USD,17.64,3.61 USD,+72.52%,3.12%,Utilities,Buy
2941,NEGG,"Newegg Commerce, Inc.",0.8771 USD,+0.14%,59.878 K,0.15,333.41 M USD,—,—,—,0.00%,Retail Trade,—
2942,NEM,Newmont Corporation,35.60 USD,+0.99%,3.512 M,0.21,41.039 B USD,—,−2.39 USD,−340.77%,4.71%,Non-Energy Minerals,Buy
2943,NEN,New England Realty Associates Limited Partnership,71.90 USD,+1.27%,551,0.94,253.324 M USD,30.24,2.38 USD,+129.22%,2.13%,Finance,—
2944,NEO,"NeoGenomics, Inc.",15.54 USD,+2.24%,26.86 K,0.03,1.983 B USD,—,−0.70 USD,+39.65%,0.00%,Health Services,Strong buy
2945,NEOG,Neogen Corporation,15.74 USD,+1.78%,121.408 K,0.08,3.407 B USD,289.25,0.05 USD,+24.49%,0.00%,Health Technology,Buy
2946,NEON,Neonode Inc.,1.36 USD,0.00%,3.248 K,0.17,20.889 M USD,—,−0.66 USD,−84.25%,0.00%,Electronic Technology,—
2947,NEOV,NeoVolta Inc.,1.03 USD,+2.48%,5.339 K,0.07,34.399 M USD,—,−0.06 USD,+55.45%,0.00%,Producer Manufacturing,Strong buy
2948,NEP,"NextEra Energy Partners, LP",29.43 USD,+1.49%,162.767 K,0.11,2.753 B USD,13.77,2.14 USD,−62.19%,12.34%,Utilities,Buy
2949,NEPH,"Nephros, Inc.",2.33 USD,+2.42%,1.24 K,0.10,24.514 M USD,—,−0.15 USD,+78.95%,0.00%,Health Technology,Strong buy
2950,NERV,"Minerva Neurosciences, Inc",2.52 USD,+0.88%,7.32 K,0.21,17.638 M USD,—,−4.65 USD,+22.60%,0.00%,Health Technology,Neutral
2951,NET,"Cloudflare, Inc.",97.07 USD,+0.54%,235.375 K,0.08,32.777 B USD,—,−0.55 USD,+6.89%,0.00%,Technology Services,Buy
2952,NETD,Nabors Energy Transition Corp. II,10.40 USD,0.00%,37.3 K,0.31,—,—,—,—,0.00%,Finance,—
2953,NEU,NewMarket Corp,634.33 USD,+0.75%,2 K,0.05,6.083 B USD,15.70,40.41 USD,+44.99%,1.42%,Process Industries,—
2954,NEUE,"NeueHealth, Inc.",6.83 USD,+5.08%,3.645 K,0.21,54.518 M USD,—,−150.87 USD,+20.57%,0.00%,Health Services,Neutral
2955,NEWT,"NewtekOne, Inc.",11.16 USD,−0.89%,30.934 K,0.15,275.074 M USD,6.87,1.62 USD,—,6.66%,Finance,Neutral
2956,NEXA,Nexa Resources S.A.,7.13 USD,−0.42%,3.465 K,0.06,944.287 M USD,—,−2.18 USD,−689.37%,2.60%,Non-Energy Minerals,Sell
2957,NEXI,"NexImmune, Inc.",5.56 USD,+0.91%,2.449 K,0.06,6.579 M USD,—,−267.72 USD,−306.43%,0.00%,Health Technology,Neutral
2958,NEXT,NextDecade Corporation,5.52 USD,+2.32%,59.937 K,0.05,1.416 B USD,—,−1.11 USD,−71.33%,0.00%,Energy Minerals,Buy
2959,NFBK,"Northfield Bancorp, Inc.",9.70 USD,+0.62%,13.649 K,0.07,431.307 M USD,11.27,0.86 USD,—,5.57%,Finance,Neutral
2960,NFE,New Fortress Energy Inc.,30.27 USD,+2.26%,117.101 K,0.07,6.206 B USD,11.41,2.65 USD,+186.76%,1.35%,Utilities,Buy
2961,NFG,National Fuel Gas Company,53.57 USD,+1.11%,72.54 K,0.13,4.935 B USD,11.22,4.77 USD,−27.05%,3.76%,Energy Minerals,Neutral
2962,NFLX,"Netflix, Inc.",603.48 USD,−1.64%,1.129 M,0.38,261.162 B USD,50.22,12.02 USD,+20.72%,0.00%,Technology Services,Buy
2963,NFYS,Enphys Acquisition Corp.,10.82 USD,0.00%,5.006 K,0.38,277.378 M USD,29.89,0.36 USD,+13.44%,0.00%,Finance,—
2964,NG,Novagold Resources Inc.,2.87 USD,+3.80%,325.644 K,0.16,957.974 M USD,—,−0.14 USD,+9.61%,0.00%,Non-Energy Minerals,Buy
2965,NGL,NGL ENERGY PARTNERS LP,5.75 USD,+0.01%,39.029 K,0.10,762.054 M USD,—,−0.60 USD,−24.70%,0.00%,Industrial Services,Neutral
2966,NGM,"NGM Biopharmaceuticals, Inc.",1.58 USD,−2.47%,53.193 K,0.04,131.871 M USD,—,−1.73 USD,+15.09%,0.00%,Health Technology,Neutral
2967,NGMS,NeoGames S.A.,29.00 USD,0.00%,6.978 K,0.13,975.325 M USD,—,−0.54 USD,+20.45%,0.00%,Technology Services,Neutral
2968,N,NGNE,51.01 USD,+3.55%,18.991 K,0.07,655.631 M USD,—,−1.91 USD,−71.39%,0.00%,Health Technology,Strong buy
2969,NGS,"Natural Gas Services Group, Inc.",19.50 USD,−1.32%,7.245 K,0.12,242.527 M USD,106.15,0.18 USD,—,0.00%,Producer Manufacturing,Strong buy
2970,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",18.25 USD,+0.19%,2.359 K,0.03,415.118 M USD,15.72,1.16 USD,+56.97%,2.20%,Retail Trade,Strong buy
2971,NGVT,Ingevity Corporation,48.86 USD,+0.87%,6.246 K,0.03,1.771 B USD,—,−0.21 USD,−103.90%,0.00%,Process Industries,Buy
2972,NHC,National HealthCare Corporation,93.60 USD,+0.31%,8.444 K,0.11,1.437 B USD,21.58,4.34 USD,+198.40%,2.56%,Health Services,—
2973,NHTC,Natural Health Trends Corp. - Commn Stock,6.65 USD,0.00%,1.284 K,0.07,76.587 M USD,134.07,0.05 USD,+81.68%,12.06%,Consumer Non-Durables,—
2974,NI,NiSource Inc,27.49 USD,+0.11%,318.251 K,0.07,12.302 B USD,18.60,1.48 USD,−12.64%,3.76%,Utilities,Strong buy
2975,NIC,Nicolet Bankshares Inc.,84.13 USD,−1.02%,21.765 K,0.43,1.254 B USD,20.69,4.07 USD,—,0.90%,Finance,Buy
2976,NICK,"Nicholas Financial, Inc.",6.79 USD,+0.41%,415,0.15,49.488 M USD,—,−4.99 USD,−101.51%,0.00%,Finance,—
2977,NINE,"Nine Energy Service, Inc.",2.22 USD,−1.77%,141.957 K,0.33,78.421 M USD,—,−0.96 USD,−322.69%,0.00%,Industrial Services,Neutral
2978,NISN,"NiSun Intl Enterprise Development Group Co, Ltd",5.23 USD,+2.55%,49.715 K,0.56,20.95 M USD,4.52,1.16 USD,−12.33%,0.00%,Producer Manufacturing,—
2979,NITO,"N2OFF, Inc.",1.28 USD,−1.54%,1.467 K,0.06,3.783 M USD,—,−17.84 USD,−31.22%,0.00%,Consumer Non-Durables,—
2980,NJR,NewJersey Resources Corporation,42.69 USD,+0.76%,21.485 K,0.04,4.197 B USD,17.57,2.43 USD,−15.87%,3.90%,Utilities,Buy
2981,NKE,"Nike, Inc.",94.25 USD,+0.13%,1.461 M,0.10,142.8 B USD,27.70,3.40 USD,−1.87%,1.50%,Consumer Non-Durables,Buy
2982,NKGN,"NKGen Biotech, Inc.",1.75 USD,−2.78%,133.001 K,0.04,38.306 M USD,—,−2.71 USD,−1032.32%,0.00%,Finance,—
2983,NKLA,Nikola Corporation,1.0186 USD,+12.04%,63.916 M,0.65,1.36 B USD,—,−1.25 USD,+29.12%,0.00%,Consumer Durables,Neutral
2984,NKSH,"National Bankshares, Inc.",33.05 USD,−1.64%,1.118 K,0.10,194.789 M USD,12.41,2.66 USD,—,4.58%,Finance,Neutral
2985,NKTR,Nektar Therapeutics,0.8703 USD,−1.67%,82.281 K,0.08,159.803 M USD,—,−1.46 USD,+26.08%,0.00%,Health Technology,Neutral
